review_id,review_text,product_category,rating,sentiment,length_chars,length_tokens,review_source,contains_slang,review_date,city,cleaned_text,label
ae1c6205-5aae-4be0-8840-f5cceb9fb216,I bought this for beauty. works great.,Beauty,5,positive,38,7,ThirdParty,False,2024-12-04 20:43:18,Sharjah,bought beauty work great,2
c594c148-ab5e-4f6e-980a-fb4056f8511b,I bought this for electronics. loved it. Battery life is good and it charges fast.,Electronics,5,positive,82,15,ThirdParty,False,2024-11-26 06:38:24,Ajman,bought electronics loved battery life good charge fast,2
4e95bbac-7912-460c-b7f9-5998fcb1d10c,Bought this for for electronics. would buy again. Battery life is good and it charges fast.,Electronics,5,positive,91,16,ThirdParty,False,2025-11-06 20:02:26,Ras Al Khaimah,bought electronics would buy battery life good charge fast,2
f4673396-f3b3-4153-9815-66be95510756,I bought this for home. would buy again.,Home,5,positive,40,8,Web,False,2025-02-13 20:36:46,Dubai,bought home would buy,2
c3200f09-7465-4561-8c4a-5b31030a8597,I bought this for grocery. would buy again.,Grocery,5,positive,43,8,Android App,False,2025-10-01 04:56:18,Abu Dhabi,bought grocery would buy,2
5b0cd278-82f3-4801-8a7b-0fab7c8c87f2,I bought this for fashion. works great.,Fashion,5,positive,39,7,ThirdParty,False,2025-03-28 00:52:05,Abu Dhabi,bought fashion work great,2
f4019f4a-05f3-485b-a776-01ffd5767653,Bought this for for beauty. not bad.,Beauty,3,neutral,36,7,Web,False,2025-10-22 14:10:41,Al Ain,bought beauty bad,1
63f3f06d-af97-4276-8560-44dcaac921ea,Bought this for for beauty. stopped working. gr8,Beauty,2,negative,48,8,ThirdParty,True,2025-09-08 02:33:28,Al Ain,bought beauty stopped working,0
fcd7559c-8109-4adb-b792-2027f4fccecf,Bought this for for fashion. would buy again.,Fashion,5,positive,45,8,Web,False,2025-06-15 20:21:17,Abu Dhabi,bought fashion would buy,2
4b9c25b0-ea66-4846-87ba-a41c43fe72aa,I bought this for toys. perfect.,Toys,5,positive,32,6,iOS App,False,2025-01-29 21:09:57,Ajman,bought toy perfect,2
283d3c82-8748-4a99-9e00-5ffad3ee7387,Bought this for for electronics. would buy again. Battery life is good and it charges fast. thx,Electronics,5,positive,95,17,Android App,True,2025-02-16 17:26:44,Ajman,bought electronics would buy battery life good charge fast,2
353aaec1-3fe6-4b1c-a252-ceea9854894a,I bought this for electronics. works great. Battery life is good and it charges fast.,Electronics,4,positive,85,15,Android App,False,2025-10-10 01:50:40,Dubai,bought electronics work great battery life good charge fast,2
d44a5af2-5d15-4564-8602-16700556c177,Bought this for for sports. exceeded expectations.,Sports,4,positive,50,7,Web,False,2025-04-19 03:01:30,Dubai,bought sport exceeded expectation,2
4f089a23-48a8-4d8b-9bd8-aaf7c0ed4588,I bought this for beauty. loved it.,Beauty,4,positive,35,7,ThirdParty,False,2025-01-08 08:32:28,Dubai,bought beauty loved,2
f1453759-b06d-4f04-8af7-d2b03dd02c29,I bought this for fashion. loved it.,Fashion,5,positive,36,7,iOS App,False,2025-03-08 09:50:52,Ajman,bought fashion loved,2
ff7fa152-52c1-4bf0-a7b9-fc3d2326b31a,I bought this for sports. works great.,Sports,5,positive,38,7,Android App,False,2025-09-14 17:28:34,Sharjah,bought sport work great,2
505bfa44-3859-4c99-8d2c-eded11b02fff,I bought this for beauty. exceeded expectations.,Beauty,4,positive,48,7,ThirdParty,False,2024-12-13 05:02:05,Abu Dhabi,bought beauty exceeded expectation,2
c9308d2b-5e3a-47e3-8fba-cf97b5b0363b,Bought this for for electronics. highly recommend. Battery life is good and it charges fast.,Electronics,5,positive,92,15,ThirdParty,False,2024-12-05 06:30:38,Ras Al Khaimah,bought electronics highly recommend battery life good charge fast,2
a9eacbd9-e1a5-4d85-be66-76464948ccab,I bought this for grocery. very happy.,Grocery,4,positive,38,7,ThirdParty,False,2025-05-10 04:48:46,Ajman,bought grocery happy,2
f8adfdcf-532c-43ee-8ae7-bce4da7a983e,I bought this for sports. perfect.,Sports,5,positive,34,6,iOS App,False,2024-12-01 16:36:11,Ajman,bought sport perfect,2
48f60715-44a2-424d-95df-4eff8d8cd8ad,Bought this for for electronics. poor quality.,Electronics,2,negative,46,7,ThirdParty,False,2025-09-30 00:46:46,Dubai,bought electronics poor quality,0
cace7b8f-765d-40f5-a067-af57b566e683,Bought this for for sports. very happy.,Sports,5,positive,39,7,ThirdParty,False,2025-06-17 02:09:53,Sharjah,bought sport happy,2
8e83e785-d1b4-4285-b8fc-870f45467ebf,Bought this for for beauty. would buy again.,Beauty,5,positive,44,8,Android App,False,2024-12-27 06:02:20,Ras Al Khaimah,bought beauty would buy,2
57067a51-65bb-4bfc-af9f-f24a4e5d18e9,I bought this for home. very happy.,Home,5,positive,35,7,Android App,False,2025-06-23 16:42:23,Dubai,bought home happy,2
12d7eb8f-78b5-4d66-84ff-5980e278ae18,Bought this for for electronics. perfect. Battery life is good and it charges fast.,Electronics,5,positive,83,14,Android App,False,2025-03-05 06:37:41,Al Ain,bought electronics perfect battery life good charge fast,2
ddd3b12f-c3d8-42de-9c15-01ed9e080a55,Bought this for for electronics. five stars. Battery life is good and it charges fast.,Electronics,5,positive,86,15,iOS App,False,2025-02-27 12:14:59,Ras Al Khaimah,bought electronics five star battery life good charge fast,2
873266cd-c07d-4d8d-a0ae-4715e04d2604,Bought this for for sports. very happy.,Sports,4,positive,39,7,iOS App,False,2025-08-17 13:28:24,Dubai,bought sport happy,2
abfeb578-392d-4a30-99ff-859c81e2fccd,Bought this for for grocery. very disappointed.,Grocery,2,negative,47,7,iOS App,False,2025-02-22 13:56:09,Dubai,bought grocery disappointed,0
f5459973-e616-4c40-8f3d-1470bc6b972f,I bought this for grocery. exceeded expectations.,Grocery,4,positive,49,7,ThirdParty,False,2025-10-29 02:54:45,Al Ain,bought grocery exceeded expectation,2
cb5777a9-e255-4a84-8dec-4f5643ca6eac,Bought this for for electronics. one star.,Electronics,2,negative,42,7,iOS App,False,2025-07-25 18:22:58,Al Ain,bought electronics one star,0
a0143124-0d54-464d-a658-3a065fc0f6b1,I bought this for beauty. works great.,Beauty,5,positive,38,7,iOS App,False,2025-10-28 01:33:48,Ajman,bought beauty work great,2
f4074629-3afe-475f-acf2-d4c00528ea3f,I bought this for grocery. perfect.,Grocery,5,positive,35,6,ThirdParty,False,2025-06-04 08:47:52,Ras Al Khaimah,bought grocery perfect,2
f960a266-3432-40f3-9083-4d19742727df,I bought this for beauty. five stars.,Beauty,5,positive,37,7,Android App,False,2025-04-30 00:22:49,Abu Dhabi,bought beauty five star,2
8315031d-dc43-4bb8-a25b-2f00f4cf1b5e,Bought this for for grocery. loved it.,Grocery,4,positive,38,7,ThirdParty,False,2025-11-03 19:10:44,Sharjah,bought grocery loved,2
3b6f65b3-f150-41a5-b7d5-11d83c7ae8fa,btw! I bought this for electronics. average. Battery life is good and it charges fast.,Electronics,3,neutral,86,15,ThirdParty,True,2025-02-24 13:53:41,Al Ain,bought electronics average battery life good charge fast,1
7611cdf5-fc27-4b57-96c2-fe4107fb6b06,Bought this for for electronics. would buy again. Battery life is good and it charges fast.,Electronics,4,positive,91,16,ThirdParty,False,2025-01-28 10:49:20,Dubai,bought electronics would buy battery life good charge fast,2
c661ed0e-45b5-4da4-a955-936d918434ed,I bought this for electronics. loved it. Battery life is good and it charges fast.,Electronics,5,positive,82,15,iOS App,False,2024-11-24 06:44:36,Ajman,bought electronics loved battery life good charge fast,2
05d4b4b6-66df-4b3b-9315-f13262a2def4,I bought this for grocery. would buy again.,Grocery,5,positive,43,8,iOS App,False,2025-05-01 10:36:33,Al Ain,bought grocery would buy,2
43672e2b-06be-494b-981c-4f90c40686c5,Bought this for for sports. average.,Sports,3,neutral,36,6,Android App,False,2025-10-29 13:33:28,Ras Al Khaimah,bought sport average,1
53230752-e3df-44ee-876e-95606f7d92fd,Bought this for for sports. as expected.,Sports,3,neutral,40,7,iOS App,False,2024-11-25 17:37:53,Ajman,bought sport expected,1
395121bb-d837-4755-8794-6c5cb70461dc,I bought this for beauty. very disappointed.,Beauty,2,negative,44,7,iOS App,False,2025-01-15 09:58:41,Abu Dhabi,bought beauty disappointed,0
2478b075-4370-4ccc-8a80-d6544752530c,Bought this for for home. five stars.,Home,5,positive,37,7,ThirdParty,False,2025-02-02 11:21:11,Sharjah,bought home five star,2
c4d61d71-6973-45b0-98c8-4cbb224b7961,I bought this for grocery. works great.,Grocery,5,positive,39,7,iOS App,False,2025-02-11 07:47:03,Sharjah,bought grocery work great,2
a98b91e6-8c48-419c-8fa8-c7ffddc16182,Bought this for for grocery. would buy again.,Grocery,4,positive,45,8,Web,False,2025-06-11 08:20:50,Sharjah,bought grocery would buy,2
1afe9cb9-9601-43b1-97b0-99974f11fda0,Bought this for for toys. would buy again.,Toys,5,positive,42,8,iOS App,False,2025-02-21 13:27:51,Abu Dhabi,bought toy would buy,2
3937a09c-7568-47e6-8774-67d7ebed03a2,I bought this for toys. okay.,Toys,3,neutral,29,6,Android App,False,2025-03-18 12:55:54,Dubai,bought toy okay,1
b9602a53-ef50-4090-89c9-8d4380fb5b1f,Bought this for for electronics. five stars. Battery life is good and it charges fast.,Electronics,4,positive,86,15,Web,False,2025-07-22 12:29:15,Dubai,bought electronics five star battery life good charge fast,2
ccff7451-c5c9-4f26-aa3a-915c69c0213a,I bought this for toys. would buy again.,Toys,5,positive,40,8,ThirdParty,False,2025-08-03 13:19:28,Ajman,bought toy would buy,2
26d16e2e-e720-4a81-9d05-169cf7602141,Bought this for for grocery. five stars.,Grocery,5,positive,40,7,Android App,False,2024-12-13 07:28:57,Dubai,bought grocery five star,2
6081b2cd-8f6d-47ea-a906-fdefcc46f2d8,I bought this for electronics. five stars. Battery life is good and it charges fast.,Electronics,5,positive,84,15,Android App,False,2025-09-23 09:37:18,Abu Dhabi,bought electronics five star battery life good charge fast,2
43862300-1c78-498f-b4cf-f63cbf8aa16d,I bought this for grocery. very happy.,Grocery,5,positive,38,7,Web,False,2025-10-13 17:20:28,Dubai,bought grocery happy,2
032c70bf-f478-47c6-aa10-4980ffa85c5b,I bought this for grocery. very happy.,Grocery,5,positive,38,7,Android App,False,2025-03-06 23:54:24,Sharjah,bought grocery happy,2
40b66a96-b48b-41be-a781-fb7a43552f93,I bought this for toys. works great.,Toys,5,positive,36,7,iOS App,False,2025-11-08 12:05:22,Al Ain,bought toy work great,2
16a7a86e-1d09-46a3-ad15-72d5f4ae4f68,I bought this for toys. loved it.,Toys,4,positive,33,7,Android App,False,2025-10-22 15:37:02,Al Ain,bought toy loved,2
10b43528-87f7-46b7-a8ea-6bf4aa38639f,I bought this for electronics. loved it. Battery life is good and it charges fast.,Electronics,4,positive,82,15,Web,False,2025-08-24 08:58:15,Ras Al Khaimah,bought electronics loved battery life good charge fast,2
d4429a33-886f-49e2-8437-73333c8121f3,Bought this for for home. perfect.,Home,5,positive,34,6,Web,False,2025-05-23 07:13:04,Sharjah,bought home perfect,2
bd941b6d-37c2-4ba1-a0d9-7b9279b47055,Bought this for for electronics. not bad. Battery life is good and it charges fast.,Electronics,3,neutral,83,15,ThirdParty,False,2025-03-10 16:22:07,Abu Dhabi,bought electronics bad battery life good charge fast,1
9aab524b-cadd-4f7f-bc4d-b159d22a805a,I bought this for grocery. not bad.,Grocery,3,neutral,35,7,ThirdParty,False,2025-04-10 04:55:08,Sharjah,bought grocery bad,1
61cc21f4-d1b2-4682-8e53-9447ca5fd179,I bought this for grocery. highly recommend.,Grocery,5,positive,44,7,Android App,False,2025-04-04 02:26:13,Abu Dhabi,bought grocery highly recommend,2
48ac6d9a-d44d-4d44-8b54-f23653082687,btw! Bought this for for grocery. loved it.,Grocery,4,positive,43,8,ThirdParty,True,2025-07-31 06:13:48,Ajman,bought grocery loved,2
c567c14a-623f-4cff-8580-fc546a2eccd9,Bought this for for beauty. exceeded expectations.,Beauty,5,positive,50,7,iOS App,False,2025-06-07 15:49:23,Ajman,bought beauty exceeded expectation,2
79b4c440-cbd0-4a28-a293-fec554e054d5,I bought this for beauty. loved it.,Beauty,5,positive,35,7,Web,False,2024-12-29 23:40:37,Ajman,bought beauty loved,2
40b03720-20db-490f-98f4-33aed603f558,I bought this for toys. okay.,Toys,3,neutral,29,6,ThirdParty,False,2025-07-02 05:15:50,Dubai,bought toy okay,1
1a008747-419b-488b-8bba-5f642889f9a9,I bought this for toys. do not buy. omg,Toys,2,negative,39,9,ThirdParty,True,2025-11-14 22:52:35,Abu Dhabi,bought toy buy,0
7bcd7999-4a62-4d14-82aa-b69428056186,Bought this for for sports. perfect.,Sports,5,positive,36,6,Web,False,2025-04-03 16:48:40,Abu Dhabi,bought sport perfect,2
7df2b15b-e510-4662-a7b4-fab8d3b28033,I bought this for electronics. would buy again. Battery life is good and it charges fast.,Electronics,4,positive,89,16,ThirdParty,False,2025-03-23 17:05:48,Dubai,bought electronics would buy battery life good charge fast,2
16f5f1bd-521f-4bff-be80-93728cdea850,Bought this for for sports. decent for the price.,Sports,3,neutral,49,9,ThirdParty,False,2025-07-09 22:17:58,Al Ain,bought sport decent price,1
3ea031f6-2d9d-44c0-b083-2c421681ca30,I bought this for grocery. exceeded expectations.,Grocery,4,positive,49,7,Android App,False,2025-03-10 07:26:27,Sharjah,bought grocery exceeded expectation,2
752104b3-1ed9-40e5-b8c0-22d0edb936b4,Bought this for for sports. loved it. btw,Sports,4,positive,41,8,Android App,True,2025-08-24 02:38:43,Ras Al Khaimah,bought sport loved,2
9e5a9460-80bf-4fef-b1cc-5a2e5143b6c1,I bought this for sports. decent for the price.,Sports,3,neutral,47,9,Android App,False,2025-05-15 04:58:51,Al Ain,bought sport decent price,1
449dd896-fb20-4f60-98d8-9ec561b57c07,Bought this for for fashion. very disappointed. The size runs small and the fabric feels cheap.,Fashion,2,negative,95,16,Android App,False,2025-08-29 13:38:47,Dubai,bought fashion disappointed size run small fabric feel cheap,0
f6911141-100a-44ee-8924-46feb085d367,Bought this for for fashion. highly recommend.,Fashion,4,positive,46,7,Android App,False,2025-02-11 10:42:46,Sharjah,bought fashion highly recommend,2
b43cbdc0-6cd4-429c-a1cb-fd27c726c5d9,I bought this for sports. very happy.,Sports,5,positive,37,7,Web,False,2025-11-14 15:43:27,Ajman,bought sport happy,2
f51f3b57-00b7-4e2d-af65-040533643292,I bought this for beauty. loved it.,Beauty,5,positive,35,7,Android App,False,2025-11-10 22:07:56,Ajman,bought beauty loved,2
4f14134c-bd25-4831-bbd5-9a0e416c45ea,I bought this for electronics. highly recommend. Battery life is good and it charges fast.,Electronics,5,positive,90,15,Android App,False,2025-03-08 07:21:38,Al Ain,bought electronics highly recommend battery life good charge fast,2
8c937e38-8fba-4f67-8b03-99fb9e101506,I bought this for sports. highly recommend.,Sports,4,positive,43,7,iOS App,False,2025-10-24 15:22:49,Ajman,bought sport highly recommend,2
98758f0a-9494-4357-ade4-3fc3333b3a16,I bought this for electronics. works great. Battery life is good and it charges fast.,Electronics,4,positive,85,15,iOS App,False,2025-10-22 12:39:40,Dubai,bought electronics work great battery life good charge fast,2
8e96aea5-437d-4421-9a34-eab1656311f4,I bought this for home. perfect.,Home,5,positive,32,6,iOS App,False,2025-01-31 21:49:41,Abu Dhabi,bought home perfect,2
44acd6f6-4cca-4b24-a690-5e44290063ff,Bought this for for beauty. would buy again.,Beauty,5,positive,44,8,iOS App,False,2025-10-17 09:59:11,Al Ain,bought beauty would buy,2
8d915799-8848-4054-af5b-38482f29edb8,I bought this for sports. waste of money. lol,Sports,1,negative,45,9,Web,True,2024-11-23 15:24:41,Dubai,bought sport waste money,0
f73d79d4-b191-4e16-a731-243446ee523e,Bought this for for toys. perfect.,Toys,4,positive,34,6,Web,False,2025-10-13 04:42:33,Ajman,bought toy perfect,2
d28c8aaa-526f-47bb-8d9e-824a12c6c931,omg! Bought this for for electronics. exceeded expectations. Battery life is good and it charges fast.,Electronics,5,positive,102,16,ThirdParty,True,2025-10-23 09:37:18,Abu Dhabi,bought electronics exceeded expectation battery life good charge fast,2
b2b4f845-5487-45ef-adb3-1c76402d50b2,Bought this for for beauty. works great.,Beauty,5,positive,40,7,Android App,False,2025-05-15 18:24:15,Ras Al Khaimah,bought beauty work great,2
4b0fa9f4-2a9f-4607-880d-1c9f1ee2beca,Bought this for for sports. five stars.,Sports,5,positive,39,7,Web,False,2024-12-05 05:41:37,Dubai,bought sport five star,2
d46bc80f-5914-4a6b-9f07-0f7dc58815ef,Bought this for for grocery. one star. lol,Grocery,1,negative,42,8,iOS App,True,2025-10-05 20:13:47,Ras Al Khaimah,bought grocery one star,0
e482af60-5310-4848-855a-de17e46230c0,I bought this for grocery. five stars.,Grocery,5,positive,38,7,iOS App,False,2025-08-30 21:24:26,Dubai,bought grocery five star,2
88215e8c-533c-4066-aba2-49f2e6f949ae,thx! I bought this for sports. five stars.,Sports,5,positive,42,8,Android App,True,2025-04-20 13:00:51,Al Ain,bought sport five star,2
2d90e171-c9a4-4aa6-83f8-0db0addbbb3e,I bought this for home. very disappointed. u,Home,1,negative,44,8,Android App,True,2025-01-30 23:48:07,Al Ain,bought home disappointed,0
fc51d77f-a41e-4392-b59d-ccc5c0e6ca4d,btw! I bought this for fashion. exceeded expectations.,Fashion,5,positive,54,8,Android App,True,2025-11-18 10:01:05,Sharjah,bought fashion exceeded expectation,2
15d0ac15-47de-4f1c-8b0c-07272fd929f9,Bought this for for home. as expected.,Home,3,neutral,38,7,iOS App,False,2025-07-06 02:43:56,Dubai,bought home expected,1
5999ce26-c362-40ab-9974-28da1785013e,I bought this for grocery. very disappointed. btw,Grocery,2,negative,49,8,Android App,True,2025-08-01 21:26:05,Ajman,bought grocery disappointed,0
fdf0664b-7843-46a0-a065-c22282d793d0,I bought this for home. works great.,Home,4,positive,36,7,iOS App,False,2025-08-13 18:42:53,Dubai,bought home work great,2
145ebe8f-a225-4796-88a6-9f54e5ad5b0d,Bought this for for fashion. not bad.,Fashion,3,neutral,37,7,ThirdParty,False,2025-04-05 18:56:16,Sharjah,bought fashion bad,1
0088871b-1ad5-4913-80b5-484455a43e60,Bought this for for beauty. average.,Beauty,3,neutral,36,6,Android App,False,2025-03-06 08:31:35,Al Ain,bought beauty average,1
164574a6-a48f-490b-9ac6-6306fa941057,I bought this for grocery. exceeded expectations.,Grocery,5,positive,49,7,Android App,False,2025-05-10 04:04:48,Ras Al Khaimah,bought grocery exceeded expectation,2
d92d2e53-7aa5-4909-976e-6aa12479127d,Bought this for for sports. exceeded expectations.,Sports,4,positive,50,7,Android App,False,2025-07-03 23:29:17,Sharjah,bought sport exceeded expectation,2
4b19519a-2efe-41a8-be81-06521a95de73,I bought this for home. perfect.,Home,4,positive,32,6,Web,False,2025-02-27 08:59:37,Ras Al Khaimah,bought home perfect,2
730293b0-88b9-4d15-8cdb-06ab48334055,Bought this for for grocery. highly recommend. lol,Grocery,4,positive,50,8,ThirdParty,True,2025-05-29 11:26:43,Ras Al Khaimah,bought grocery highly recommend,2
7c6e3b1a-8961-4c95-bc5c-5073183ae1e9,Bought this for for toys. would buy again.,Toys,4,positive,42,8,iOS App,False,2025-03-18 21:47:28,Sharjah,bought toy would buy,2
f29f0229-2359-4e2a-8e65-6779975e2e3e,Bought this for for home. highly recommend.,Home,4,positive,43,7,Web,False,2025-09-28 23:41:12,Al Ain,bought home highly recommend,2
c9f5b010-54b6-4461-af1c-f022a6eda5da,Bought this for for grocery. highly recommend.,Grocery,5,positive,46,7,iOS App,False,2025-02-16 23:54:01,Dubai,bought grocery highly recommend,2
e6534431-5b4d-4a10-a698-dce0be304932,I bought this for electronics. perfect. Battery life is good and it charges fast.,Electronics,4,positive,81,14,Web,False,2025-03-26 06:20:36,Ras Al Khaimah,bought electronics perfect battery life good charge fast,2
a967fe30-e823-4525-b4d6-80619e853f7e,Bought this for for toys. exceeded expectations.,Toys,4,positive,48,7,ThirdParty,False,2025-08-11 13:51:25,Sharjah,bought toy exceeded expectation,2
28cfa3f1-44f5-4865-99a3-4a3db4b113c5,I bought this for home. very happy.,Home,5,positive,35,7,ThirdParty,False,2024-12-22 19:58:34,Al Ain,bought home happy,2
bcbd4dd5-2c3e-45f4-90c0-2f39dcc1d33b,Bought this for for electronics. five stars. Battery life is good and it charges fast.,Electronics,5,positive,86,15,ThirdParty,False,2025-11-02 12:56:39,Ras Al Khaimah,bought electronics five star battery life good charge fast,2
336b6393-397e-423a-9090-2d468a4bcb97,Bought this for for fashion. perfect.,Fashion,4,positive,37,6,iOS App,False,2025-02-07 13:30:22,Sharjah,bought fashion perfect,2
6c77308e-f5f4-4a9c-aa5a-6a1ac9235155,Bought this for for sports. not bad.,Sports,3,neutral,36,7,ThirdParty,False,2025-09-12 18:54:21,Al Ain,bought sport bad,1
a717af83-9307-455a-81e8-52e6df18a6ff,Bought this for for grocery. average.,Grocery,3,neutral,37,6,iOS App,False,2025-06-23 20:02:23,Ras Al Khaimah,bought grocery average,1
84a2b61d-bc02-4693-960c-1ae669d4ef5b,I bought this for electronics. very disappointed.,Electronics,2,negative,49,7,Android App,False,2025-06-10 19:52:10,Dubai,bought electronics disappointed,0
84e3e738-7e41-46ae-99b1-8c2affe7e618,I bought this for sports. perfect.,Sports,5,positive,34,6,ThirdParty,False,2025-06-29 16:48:52,Al Ain,bought sport perfect,2
79d66f6b-9776-4dde-b2b2-3640a0f3c398,Bought this for for fashion. very happy.,Fashion,4,positive,40,7,ThirdParty,False,2024-12-19 19:18:07,Ras Al Khaimah,bought fashion happy,2
4f172d9a-cad1-47b2-9f6c-e3757d445045,I bought this for sports. very happy.,Sports,4,positive,37,7,Android App,False,2025-09-01 16:10:03,Abu Dhabi,bought sport happy,2
182704ea-4189-4975-a964-81600cb35fae,I bought this for toys. one star.,Toys,2,negative,33,7,iOS App,False,2025-01-08 01:27:43,Abu Dhabi,bought toy one star,0
429386a1-d0c0-4f47-9900-f42745503178,I bought this for toys. very happy.,Toys,4,positive,35,7,ThirdParty,False,2025-02-20 20:45:16,Abu Dhabi,bought toy happy,2
79310820-5478-45b9-a53c-c836edaba205,I bought this for sports. do not buy.,Sports,1,negative,37,8,ThirdParty,False,2025-05-19 23:11:28,Ajman,bought sport buy,0
483b2bc0-3b3d-4b94-a93c-5a9d272ad25f,Bought this for for fashion. stopped working. The size runs small and the fabric feels cheap.,Fashion,2,negative,93,16,Android App,False,2025-07-15 11:51:50,Ras Al Khaimah,bought fashion stopped working size run small fabric feel cheap,0
51c043e9-1380-4a30-87ca-909a25ee8022,Bought this for for home. decent for the price.,Home,3,neutral,47,9,Web,False,2025-04-09 08:19:51,Abu Dhabi,bought home decent price,1
473b3bc6-d1be-4966-ab4a-f48b96588a9c,Bought this for for grocery. five stars. thx,Grocery,4,positive,44,8,Android App,True,2025-02-16 16:32:58,Dubai,bought grocery five star,2
b9dc208a-36c6-4986-aa18-06c2befab6c4,Bought this for for beauty. works great.,Beauty,5,positive,40,7,iOS App,False,2025-09-07 20:13:49,Ras Al Khaimah,bought beauty work great,2
ce436420-70e1-40bc-9d2f-cb7ea6ecb072,omg! I bought this for grocery. very happy.,Grocery,5,positive,43,8,Android App,True,2024-12-10 02:08:19,Ajman,bought grocery happy,2
a10c31e1-811b-42f1-967c-1aea990acb9a,thx! Bought this for for beauty. average.,Beauty,3,neutral,41,7,ThirdParty,True,2025-06-18 10:59:13,Ajman,bought beauty average,1
5c36e0c3-5e92-4f8f-b576-868d11cd5e3c,lol! Bought this for for beauty. very happy.,Beauty,5,positive,44,8,Web,True,2025-11-04 01:21:24,Dubai,bought beauty happy,2
3a87cc5b-192a-4e20-a7fe-b367210fba93,Bought this for for toys. average.,Toys,3,neutral,34,6,Android App,False,2025-05-06 19:52:23,Ras Al Khaimah,bought toy average,1
efdc9ec9-f00f-4d50-9191-1fa814226ed3,Bought this for for toys. very disappointed.,Toys,2,negative,44,7,ThirdParty,False,2025-03-09 16:18:59,Ajman,bought toy disappointed,0
dcd8f846-e06f-492f-96b2-07eec45e735f,I bought this for electronics. exceeded expectations. Battery life is good and it charges fast.,Electronics,4,positive,95,15,Android App,False,2025-04-07 08:00:03,Al Ain,bought electronics exceeded expectation battery life good charge fast,2
e5d2518d-add6-44bb-a47b-97249f207795,Bought this for for sports. five stars.,Sports,4,positive,39,7,iOS App,False,2025-03-05 21:22:25,Ras Al Khaimah,bought sport five star,2
4c29419f-e192-4704-a800-6d59b0000ebd,I bought this for fashion. not worth it. The size runs small and the fabric feels cheap.,Fashion,2,negative,88,17,Android App,False,2025-05-21 12:06:15,Sharjah,bought fashion worth size run small fabric feel cheap,0
471c36d0-7098-492e-abd6-66588b1563eb,Bought this for for home. loved it.,Home,5,positive,35,7,Android App,False,2025-01-13 21:16:34,Ajman,bought home loved,2
4beb0166-9925-432a-bf84-62a937cc810b,I bought this for beauty. loved it.,Beauty,5,positive,35,7,iOS App,False,2025-02-18 21:30:27,Sharjah,bought beauty loved,2
6188a839-4bb8-468f-9ab1-ad5c32e18b67,I bought this for home. loved it.,Home,5,positive,33,7,Android App,False,2025-01-20 17:48:37,Al Ain,bought home loved,2
193657f0-df9c-4666-83cc-4c58ce8b91dc,Bought this for for beauty. loved it.,Beauty,5,positive,37,7,iOS App,False,2025-11-08 06:01:17,Ras Al Khaimah,bought beauty loved,2
5acb1ce1-00d7-4efa-add7-d88db48152a4,I bought this for sports. very happy.,Sports,4,positive,37,7,Android App,False,2025-05-18 13:19:04,Ras Al Khaimah,bought sport happy,2
6545ffa5-c1e1-4e5d-9c41-8bbff6262b33,u! I bought this for grocery. exceeded expectations.,Grocery,4,positive,52,8,iOS App,True,2025-01-03 13:17:27,Ras Al Khaimah,bought grocery exceeded expectation,2
b6223b98-9703-46e2-9fe4-df148b8abeee,I bought this for toys. would buy again.,Toys,5,positive,40,8,Web,False,2024-12-05 14:29:30,Al Ain,bought toy would buy,2
eb331985-146d-49a7-b92c-305994e4e81d,I bought this for home. very happy.,Home,5,positive,35,7,Web,False,2025-06-29 05:55:20,Ajman,bought home happy,2
1c7489f6-9977-4290-9f10-30824a54029a,I bought this for electronics. very happy. Battery life is good and it charges fast.,Electronics,5,positive,84,15,Android App,False,2025-08-10 11:42:14,Ajman,bought electronics happy battery life good charge fast,2
ca051932-de2c-4792-ad16-4387ddd9d0e0,I bought this for beauty. works great.,Beauty,4,positive,38,7,iOS App,False,2024-12-14 04:54:05,Sharjah,bought beauty work great,2
676512e0-604b-4c66-8833-69b8746a29cf,luv! I bought this for fashion. average.,Fashion,3,neutral,40,7,Web,True,2024-12-26 04:58:09,Ajman,bought fashion average,1
b5874352-c2e8-45bf-b20d-f1824c0b38fc,Bought this for for electronics. highly recommend. Battery life is good and it charges fast.,Electronics,5,positive,92,15,ThirdParty,False,2025-10-09 03:09:08,Ras Al Khaimah,bought electronics highly recommend battery life good charge fast,2
aa2acca1-1fc6-4789-bee1-3a79380d77a5,I bought this for fashion. average.,Fashion,3,neutral,35,6,iOS App,False,2025-04-24 08:00:29,Al Ain,bought fashion average,1
c104e3ce-70b2-4d16-af95-592e6b527d49,Bought this for for sports. perfect.,Sports,4,positive,36,6,iOS App,False,2025-09-09 04:49:10,Abu Dhabi,bought sport perfect,2
59df6c80-93be-4905-8aad-97c647f7cb4c,Bought this for for sports. five stars.,Sports,5,positive,39,7,Android App,False,2025-04-11 09:35:09,Sharjah,bought sport five star,2
3fdb5362-4a51-4461-9d74-aae9bc90058b,I bought this for toys. five stars.,Toys,5,positive,35,7,Android App,False,2025-10-19 20:41:42,Dubai,bought toy five star,2
1758ac34-ffc3-4f52-a7cf-cd0bfbd62011,Bought this for for sports. five stars.,Sports,5,positive,39,7,Android App,False,2025-11-02 10:12:39,Sharjah,bought sport five star,2
